30,0.20120366323179986,0.02079666622470944,0.1939210453909169,0.01936917777358086,0.24114513102895085,0.013101775200911976,0.23645720747905027,0.014104395288025623,9.973884285997313e-06,3.755876530382089e-05,7.85170135210642e-05,0.0003642724197153069,0.004166666666666667,0.021650635094610963,0.016666666666666666,0.0565194165260439,0.006410734952554203,0.0034292490750367035,0.004845526977135115,0.002482748097331007,0.9916666666666666,0.025000000000000012,0.9816666666666667,0.04010403138505323,0.0002944043347637197,0.0004918218773132784,0.005668713210387739,0.005094641378237821,0.02075862068965517,0.032247400425338156,0.1457910514541387,0.06868220890418464,1.6912381339073181,0.7520416378024689
40,0.20010210054170524,0.019921643291392652,0.19465437213521916,0.01977610217518912,0.24099471282648605,0.01311594353978453,0.2377012236597356,0.014330801820744204,1.128772631617936e-05,5.405966002068254e-05,6.450661418242188e-05,0.00023460762486589445,0.005833333333333333,0.03174332825790152,0.017499999999999998,0.05438417866336577,0.0060903314202452085,0.002807262953019339,0.004738225327901701,0.0024622347648087855,0.9899999999999999,0.02708012801545321,0.9858333333333335,0.03130273328498826,0.00046863781352757093,0.0005867913471505837,0.004111003006676378,0.0037565606498677277,0.03627564102564103,0.035948120697149165,0.1261937360178971,0.06224071811424387,47.803996343612674,17.651488571034598
50,0.1975319219859993,0.019536210382870525,0.19414218509631825,0.02041460300254292,0.24053165054852754,0.013317695266382903,0.23873429142765606,0.013756631407217038,1.4293038906930563e-05,7.203421226308037e-05,1.8166529385671217e-05,6.719192631645915e-05,0.008333333333333333,0.0478713553878169,0.004166666666666667,0.027322660517925007,0.005517875589220669,0.0029102850604343458,0.004499713183096722,0.0022192902962057917,0.9858333333333333,0.03344772040064914,0.9791666666666667,0.039747466725706074,0.0005429371910944499,0.0005099883276235024,0.0024479061196388406,0.0017470781017266852,0.04720816326530612,0.03539795630099823,0.10980671140939599,0.04977364148718159,62.87866832971573,19.779607043926127
60,0.19712450870644316,0.0200366953941223,0.1942772118128852,0.020189338373866845,0.24074741176590117,0.013165120093608608,0.23917149634532275,0.013819975640765793,1.2966482758605424e-05,0.00011251250235645924,2.2870379890839617e-05,0.00011168801457364256,0.003333333333333333,0.026140645235596872,0.005833333333333333,0.03174332825790152,0.004983325314977768,0.002436310083668382,0.004595115023204866,0.002662453875374516,0.9866666666666667,0.03274480450731417,0.9816666666666667,0.038333333333333344,0.00045938753133017345,0.000399870376608725,0.002199413072968055,0.0018024078746895684,0.043423728813559326,0.030760703529199178,0.09717897091722595,0.045907928658431005,64.02608606100083,22.06491656433057
70,0.1971101426870432,0.020152368206218466,0.19414681608356235,0.02058890400049173,0.2406195253775754,0.013052455068255645,0.2393016759442877,0.013499004045838007,7.068326999072269e-06,3.056825405410839e-05,4.486453607552753e-05,0.00017593385810403582,0.0025,0.014215601757693314,0.014166666666666666,0.0514444144468355,0.0048418717965190835,0.0024626788428063007,0.004736355096282303,0.0027484742406764188,0.9833333333333332,0.03726779962499651,0.9791666666666665,0.051874581658286394,0.0005619839918338153,0.0004761769148736645,0.001998713938492376,0.0019173952485736954,0.0522008281573499,0.037542890754251095,0.09067829977628637,0.04390645004118683,78.17905974388123,26.338204128654326
80,0.1968946025479788,0.020613434425124064,0.1947649669971232,0.020497945513452232,0.2405461671067456,0.013213866822267108,0.23940069102245978,0.013327593458843184,5.590132613296887e-06,2.9961746067353635e-05,3.208710029819567e-05,0.00011162412186021325,0.0008333333333333333,0.008291561975888498,0.010833333333333332,0.03846896295861263,0.0052143280689627815,0.0027205640372343623,0.004445237232537986,0.0024166997447333098,0.9841666666666665,0.03669506476050667,0.985,0.034115815817431214,0.0005505737975876822,0.00041859182363177764,0.0015474460941666004,0.001282219547503789,0.05242088607594938,0.03505136132906495,0.0865695749440716,0.04096103938676362,84.91857336997985,29.110896775126964
90,0.19582698040424634,0.020267119564441074,0.19421261162817907,0.020647636185213335,0.24042696819186918,0.013347346768537372,0.23958271075035095,0.013646017686611217,1.0235636782613966e-05,4.261386581964909e-05,2.469344177600042e-05,0.00010208215013204055,0.003333333333333333,0.020138409955990956,0.006666666666666666,0.034721111093332764,0.004234638360145539,0.002465920740582464,0.0046768790543548645,0.002646465681086973,0.985,0.03975620147292189,0.985,0.037969285832981724,0.0005611581269553261,0.0003838385530421948,0.001283441961318432,0.0008973999931665924,0.05550062421972534,0.036039942278054314,0.08275570469798658,0.04128859549867168,98.3575227022171,33.31266225500999
100,0.19615565635563137,0.020139359865771093,0.1939291394169353,0.020073956217744153,0.24033245580070253,0.013283041444196007,0.2396795534516321,0.013545449963474907,5.049896082304125e-06,2.2627645489054804e-05,2.3190450489165495e-05,7.08092469185626e-05,0.0016666666666666666,0.011666666666666667,0.009166666666666667,0.04064582799419066,0.004645041885941294,0.0024632617535589037,0.004348343968428978,0.0024429355920191033,0.9883333333333333,0.031224989991992,0.98,0.039299420408505335,0.0005673174389759883,0.000423279911407186,0.0012225153801157446,0.0006490240184971549,0.05504848484848485,0.036099399047217505,0.08249261744966443,0.03624429315617844,106.55849803209304,36.14180341339715
110,0.19614087209380007,0.0200196584324508,0.1942227036454905,0.020527776666812082,0.2403314021597544,0.01334083610588284,0.23964135189748248,0.013474099512461701,1.8662701271274463e-06,9.85318934149888e-06,1.1427175328754766e-05,5.161623330069429e-05,0.0,0.0,0.0025,0.01846543317180028,0.004778338017756992,0.0026439866772991027,0.004287571450333387,0.0023359702088318617,0.9808333333333333,0.038828325857405824,0.9808333333333334,0.04057742941313284,0.0005308053107786473,0.0003940749600536929,0.0010831630437691717,0.0006502528901947451,0.05479482902418682,0.034315090040329614,0.0760407158836689,0.03685203955471762,120.05073084115982,36.46217033535626
120,0.19530605334766624,0.02027811130893679,0.19383895848246152,0.020227342137864722,0.2402482881006849,0.013180410376498598,0.2396169363987282,0.013382861880423095,2.2986723573482916e-06,1.0851001583293789e-05,1.5088757774554817e-05,6.444207502424146e-05,0.0,0.0,0.003333333333333333,0.033166247903554,0.0043368595259462225,0.0024921221864245653,0.0046030632535276166,0.0024742401880322026,0.9816666666666666,0.05960518247415888,0.985,0.034115815817431214,0.0005637572863982181,0.00041821169773069786,0.001061194363724439,0.0008016982438017983,0.055543417366946776,0.036453581124537955,0.07402147651006712,0.03799664416292708,122.85249442338943,41.08368688210195
130,0.19590739893482034,0.02012376676038322,0.19410088396117986,0.0205377347972726,0.24059171220887138,0.013220643468124993,0.2397898274568294,0.013368883925166337,2.2137800299671983e-06,9.020249405718154e-06,4.896467192007092e-06,2.1669206806077677e-05,0.0,0.0,0.0008333333333333333,0.0082915619758885,0.004637678932007409,0.002742444298555703,0.0042592613580185075,0.002220680789850435,0.9791666666666665,0.03796013991310126,0.9858333333333333,0.03344772040064914,0.0005387350306963401,0.0004097830741900224,0.0009473546268141285,0.0006019707955385449,0.05465891472868217,0.03612445589323233,0.0730751677852349,0.03827178923447274,130.60508620738983,40.38700660699825
140,0.1955901987529421,0.02025170857565622,0.19411984665999216,0.02067464556572877,0.2402308680724364,0.013106634614983946,0.23999852775783087,0.013505348846990482,9.922598446087762e-07,8.344231852867946e-06,6.1416733289137756e-06,2.9424948653241633e-05,0.0,0.0,0.0008333333333333333,0.008291561975888498,0.004119855807922855,0.0021254277588043384,0.00436650109471463,0.002352364520274234,0.9833333333333334,0.037267799624996496,0.9825,0.04455801461764951,0.0005433497371052357,0.0003979251090021824,0.0009342223540427651,0.0007210342587792502,0.05433350462487153,0.03427667334835748,0.0719565995525727,0.038604378363309017,151.62960366249084,49.4035436494418
